hgnc_id	gene_symbol	ndd_ad_classes	ndd_ar_classes	ndd_adar_classes	ndd_all_classes
HGNC:2593	CYP17A1	uknown	uknown	uknown	uknown
HGNC:2594	CYP19A1	uknown	uknown	uknown	uknown
HGNC:20576	CYP20A1	negative	negative	negative	negative
HGNC:2600	CYP21A2	uknown	uknown	uknown	uknown
HGNC:2602	CYP24A1	uknown	uknown	uknown	uknown
HGNC:2603	CYP26A1	negative	negative	negative	negative
HGNC:20581	CYP26B1	uknown	uknown	uknown	uknown
HGNC:20577	CYP26C1	negative	negative	negative	negative
HGNC:2605	CYP27A1	uknown	uknown	uknown	uknown
HGNC:2606	CYP27B1	uknown	uknown	uknown	uknown
HGNC:33480	CYP27C1	negative	negative	negative	negative
HGNC:17449	CYP39A1	negative	negative	negative	negative
HGNC:2641	CYP46A1	negative	negative	negative	negative
HGNC:2649	CYP51A1	uknown	uknown	uknown	uknown
HGNC:22432	CYREN	negative	negative	negative	negative
HGNC:25373	CYRIA	negative	negative	negative	negative
HGNC:25216	CYRIB	negative	negative	negative	negative
HGNC:18525	CYS1	negative	negative	negative	negative
HGNC:17451	CYSLTR1	negative	negative	negative	negative
HGNC:18274	CYSLTR2	negative	negative	negative	negative
HGNC:30529	CYSRT1	negative	negative	negative	negative
HGNC:30239	CYSTM1	negative	negative	negative	negative
HGNC:9501	CYTH1	negative	negative	negative	negative
HGNC:9502	CYTH2	negative	negative	negative	negative
HGNC:9504	CYTH3	negative	negative	negative	negative
HGNC:9505	CYTH4	negative	negative	negative	negative
HGNC:9506	CYTIP	negative	negative	negative	negative
HGNC:24435	CYTL1	negative	negative	negative	negative
HGNC:16274	CYYR1	negative	negative	negative	negative
HGNC:26059	CZIB	negative	negative	negative	negative
HGNC:28358	D2HGDH	-	positive	positive	positive
HGNC:18142	DAAM1	negative	negative	negative	negative
HGNC:18143	DAAM2	uknown	uknown	uknown	uknown
HGNC:2661	DAB1	uknown	uknown	uknown	uknown
HGNC:2662	DAB2	negative	negative	negative	negative
HGNC:17294	DAB2IP	negative	negative	negative	negative
HGNC:2663	DACH1	negative	negative	negative	negative
HGNC:16814	DACH2	uknown	uknown	uknown	uknown
HGNC:17748	DACT1	uknown	uknown	uknown	uknown
HGNC:21231	DACT2	negative	negative	negative	negative
HGNC:30745	DACT3	negative	negative	negative	negative
HGNC:2664	DAD1	negative	negative	negative	negative
HGNC:2666	DAG1	-	positive	positive	positive
HGNC:1165	DAGLA	uknown	uknown	uknown	uknown
HGNC:28923	DAGLB	negative	negative	negative	negative
HGNC:25536	DALRD3	uknown	uknown	uknown	uknown
HGNC:26780	DAND5	uknown	uknown	uknown	uknown
HGNC:2671	DAO	uknown	uknown	uknown	uknown
HGNC:21191	DAOA	negative	negative	negative	negative
HGNC:2672	DAP	negative	negative	negative	negative
HGNC:2673	DAP3	negative	negative	negative	negative
HGNC:2674	DAPK1	negative	negative	negative	negative
HGNC:2675	DAPK2	negative	negative	negative	negative
HGNC:2676	DAPK3	negative	negative	negative	negative
HGNC:21490	DAPL1	negative	negative	negative	negative
HGNC:16500	DAPP1	uknown	uknown	uknown	uknown
HGNC:2678	DARS1	-	positive	positive	positive
HGNC:25538	DARS2	-	positive	positive	positive
HGNC:26383	DAW1	uknown	uknown	uknown	uknown
HGNC:2681	DAXX	negative	negative	negative	negative
HGNC:2682	DAZ1	negative	negative	negative	negative
HGNC:15964	DAZ2	negative	negative	negative	negative
HGNC:15965	DAZ3	negative	negative	negative	negative
HGNC:15966	DAZ4	negative	negative	negative	negative
HGNC:2683	DAZAP1	negative	negative	negative	negative
HGNC:2684	DAZAP2	negative	negative	negative	negative
HGNC:2685	DAZL	negative	negative	negative	negative
HGNC:17364	DBF4	negative	negative	negative	negative
HGNC:17883	DBF4B	negative	negative	negative	negative
HGNC:2689	DBH	uknown	uknown	uknown	uknown
HGNC:2690	DBI	negative	negative	negative	negative
HGNC:2695	DBN1	negative	negative	negative	negative
HGNC:28455	DBNDD1	negative	negative	negative	negative
HGNC:15881	DBNDD2	negative	negative	negative	negative
HGNC:2696	DBNL	negative	negative	negative	negative
HGNC:2697	DBP	uknown	uknown	uknown	uknown
HGNC:15594	DBR1	uknown	uknown	uknown	uknown
HGNC:2698	DBT	-	positive	positive	positive
HGNC:33185	DBX1	negative	negative	negative	negative
HGNC:33186	DBX2	negative	negative	negative	negative
HGNC:30911	DCAF1	negative	negative	negative	negative
HGNC:20229	DCAF4	negative	negative	negative	negative
HGNC:27723	DCAF4L1	negative	negative	negative	negative
HGNC:26657	DCAF4L2	negative	negative	negative	negative
HGNC:20224	DCAF5	negative	negative	negative	negative
HGNC:30002	DCAF6	negative	negative	negative	negative
HGNC:30915	DCAF7	negative	negative	negative	negative
HGNC:24891	DCAF8	uknown	uknown	uknown	uknown
HGNC:31810	DCAF8L1	negative	negative	negative	negative
HGNC:31811	DCAF8L2	negative	negative	negative	negative
HGNC:23686	DCAF10	uknown	uknown	uknown	uknown
HGNC:20258	DCAF11	negative	negative	negative	negative
HGNC:19911	DCAF12	negative	negative	negative	negative
HGNC:29395	DCAF12L1	negative	negative	negative	negative
HGNC:32950	DCAF12L2	negative	negative	negative	negative
HGNC:24535	DCAF13	negative	negative	negative	negative
HGNC:25095	DCAF15	negative	negative	negative	negative
HGNC:25987	DCAF16	negative	negative	negative	negative
HGNC:25784	DCAF17	-	positive	positive	positive
HGNC:26238	DCAKD	negative	negative	negative	negative
HGNC:24459	DCANP1	negative	negative	negative	negative
HGNC:21479	DCBLD1	negative	negative	negative	negative
HGNC:24627	DCBLD2	negative	negative	negative	negative
HGNC:2701	DCC	uknown	uknown	uknown	uknown
HGNC:14669	DCD	negative	negative	negative	negative
HGNC:20625	DCDC1	negative	negative	negative	negative
HGNC:18141	DCDC2	uknown	uknown	uknown	uknown
HGNC:32576	DCDC2B	negative	negative	negative	negative
HGNC:32696	DCDC2C	negative	negative	negative	negative
HGNC:13681	DCHS1	-	positive	positive	positive
HGNC:23111	DCHS2	uknown	uknown	uknown	uknown
HGNC:2704	DCK	negative	negative	negative	negative
HGNC:2700	DCLK1	negative	negative	negative	negative
HGNC:19002	DCLK2	negative	negative	negative	negative
HGNC:19005	DCLK3	negative	negative	negative	negative
HGNC:17660	DCLRE1A	negative	negative	negative	negative
HGNC:17641	DCLRE1B	uknown	uknown	uknown	uknown
HGNC:17642	DCLRE1C	uknown	uknown	uknown	uknown
HGNC:2705	DCN	uknown	uknown	uknown	uknown
HGNC:18714	DCP1A	negative	negative	negative	negative
HGNC:24451	DCP1B	negative	negative	negative	negative
HGNC:24452	DCP2	negative	negative	negative	negative
HGNC:29812	DCPS	-	positive	positive	positive
HGNC:26539	DCST1	negative	negative	negative	negative
HGNC:26562	DCST2	negative	negative	negative	negative
HGNC:18549	DCSTAMP	negative	negative	negative	negative
HGNC:2709	DCT	uknown	uknown	uknown	uknown
HGNC:2710	DCTD	negative	negative	negative	negative
HGNC:2711	DCTN1	uknown	uknown	uknown	uknown
HGNC:2712	DCTN2	negative	negative	negative	negative
HGNC:2713	DCTN3	negative	negative	negative	negative
HGNC:15518	DCTN4	negative	negative	negative	negative
HGNC:24594	DCTN5	negative	negative	negative	negative
HGNC:16964	DCTN6	negative	negative	negative	negative
HGNC:28777	DCTPP1	negative	negative	negative	negative
HGNC:18184	DCUN1D1	negative	negative	negative	negative
HGNC:20328	DCUN1D2	negative	negative	negative	negative
HGNC:28734	DCUN1D3	negative	negative	negative	negative
HGNC:28998	DCUN1D4	negative	negative	negative	negative
HGNC:28409	DCUN1D5	negative	negative	negative	negative
HGNC:2714	DCX	-	-	-	positive
HGNC:18985	DCXR	uknown	uknown	uknown	uknown
HGNC:28360	DDA1	negative	negative	negative	negative
HGNC:2715	DDAH1	negative	negative	negative	negative
HGNC:2716	DDAH2	negative	negative	negative	negative
HGNC:2717	DDB1	positive	-	positive	positive
HGNC:2718	DDB2	uknown	uknown	uknown	uknown
HGNC:2719	DDC	-	positive	positive	positive
HGNC:19714	DDHD1	uknown	uknown	uknown	uknown
HGNC:29106	DDHD2	-	positive	positive	positive
HGNC:18961	DDI1	negative	negative	negative	negative
HGNC:24578	DDI2	negative	negative	negative	negative
HGNC:26351	DDIAS	negative	negative	negative	negative
HGNC:2726	DDIT3	negative	negative	negative	negative
HGNC:24944	DDIT4	negative	negative	negative	negative
HGNC:30555	DDIT4L	negative	negative	negative	negative
HGNC:24458	DDN	negative	negative	negative	negative
HGNC:2727	DDO	negative	negative	negative	negative
HGNC:2728	DDOST	uknown	uknown	uknown	uknown
HGNC:2730	DDR1	uknown	uknown	uknown	uknown
HGNC:2731	DDR2	uknown	uknown	uknown	uknown
HGNC:16110	DDRGK1	uknown	uknown	uknown	uknown
HGNC:2732	DDT	negative	negative	negative	negative
HGNC:33446	DDTL	negative	negative	negative	negative
HGNC:2734	DDX1	uknown	uknown	uknown	uknown
HGNC:2745	DDX3X	-	-	-	positive
HGNC:2699	DDX3Y	negative	negative	negative	negative
HGNC:18700	DDX4	negative	negative	negative	negative
HGNC:2746	DDX5	negative	negative	negative	negative
HGNC:2747	DDX6	positive	-	positive	positive
HGNC:2735	DDX10	negative	negative	negative	negative
HGNC:2736	DDX11	-	positive	positive	positive
HGNC:2740	DDX17	negative	negative	negative	negative
HGNC:2741	DDX18	negative	negative	negative	negative
HGNC:25628	DDX19A	negative	negative	negative	negative
HGNC:2742	DDX19B	negative	negative	negative	negative
HGNC:2743	DDX20	negative	negative	negative	negative
HGNC:2744	DDX21	negative	negative	negative	negative
HGNC:17347	DDX23	uknown	uknown	uknown	uknown
HGNC:13266	DDX24	negative	negative	negative	negative
HGNC:18698	DDX25	negative	negative	negative	negative
HGNC:15837	DDX27	negative	negative	negative	negative
HGNC:17330	DDX28	negative	negative	negative	negative
HGNC:16715	DDX31	negative	negative	negative	negative
HGNC:17821	DDX39A	negative	negative	negative	negative
HGNC:13917	DDX39B	negative	negative	negative	negative
HGNC:18674	DDX41	uknown	uknown	uknown	uknown
HGNC:18676	DDX42	negative	negative	negative	negative
HGNC:18677	DDX43	negative	negative	negative	negative
HGNC:18681	DDX46	negative	negative	negative	negative
HGNC:18682	DDX47	negative	negative	negative	negative
HGNC:18684	DDX49	negative	negative	negative	negative
HGNC:17906	DDX50	negative	negative	negative	negative
HGNC:20082	DDX51	negative	negative	negative	negative
HGNC:20038	DDX52	negative	negative	negative	negative
HGNC:20083	DDX53	uknown	uknown	uknown	uknown
HGNC:20084	DDX54	uknown	uknown	uknown	uknown
HGNC:20085	DDX55	negative	negative	negative	negative
HGNC:18193	DDX56	negative	negative	negative	negative
HGNC:25360	DDX59	-	positive	positive	positive
HGNC:25942	DDX60	negative	negative	negative	negative
HGNC:26429	DDX60L	negative	negative	negative	negative
HGNC:14677	DEAF1	positive	positive	positive	positive
HGNC:2753	DECR1	uknown	uknown	uknown	uknown
HGNC:2754	DECR2	negative	negative	negative	negative
HGNC:2755	DEDD	negative	negative	negative	negative
HGNC:24450	DEDD2	negative	negative	negative	negative
HGNC:2760	DEF6	uknown	uknown	uknown	uknown
HGNC:25969	DEF8	negative	negative	negative	negative
HGNC:2761	DEFA1	uknown	uknown	uknown	uknown
HGNC:33596	DEFA1B	negative	negative	negative	negative
HGNC:2762	DEFA3	negative	negative	negative	negative
HGNC:2763	DEFA4	negative	negative	negative	negative
HGNC:2764	DEFA5	negative	negative	negative	negative
HGNC:2765	DEFA6	negative	negative	negative	negative
HGNC:2766	DEFB1	uknown	uknown	uknown	uknown
HGNC:2767	DEFB4A	negative	negative	negative	negative
HGNC:30193	DEFB4B	negative	negative	negative	negative
HGNC:15967	DEFB103A	negative	negative	negative	negative
HGNC:31702	DEFB103B	negative	negative	negative	negative
HGNC:18115	DEFB104A	negative	negative	negative	negative
HGNC:26165	DEFB104B	negative	negative	negative	negative
HGNC:18087	DEFB105A	negative	negative	negative	negative
HGNC:29930	DEFB105B	negative	negative	negative	negative
HGNC:18088	DEFB106A	negative	negative	negative	negative
HGNC:28879	DEFB106B	negative	negative	negative	negative
HGNC:18086	DEFB107A	negative	negative	negative	negative
HGNC:31918	DEFB107B	negative	negative	negative	negative
HGNC:29966	DEFB108B	negative	negative	negative	negative
HGNC:33469	DEFB109B	negative	negative	negative	negative
HGNC:18091	DEFB110	negative	negative	negative	negative
HGNC:18093	DEFB112	negative	negative	negative	negative
HGNC:18094	DEFB113	negative	negative	negative	negative
HGNC:18095	DEFB114	negative	negative	negative	negative
HGNC:18096	DEFB115	negative	negative	negative	negative
HGNC:18097	DEFB116	negative	negative	negative	negative
HGNC:16196	DEFB118	negative	negative	negative	negative
HGNC:18099	DEFB119	negative	negative	negative	negative
HGNC:18101	DEFB121	negative	negative	negative	negative
HGNC:18103	DEFB123	negative	negative	negative	negative
HGNC:18104	DEFB124	negative	negative	negative	negative
HGNC:18105	DEFB125	negative	negative	negative	negative
HGNC:15900	DEFB126	negative	negative	negative	negative
HGNC:16206	DEFB127	negative	negative	negative	negative
HGNC:18106	DEFB128	negative	negative	negative	negative
HGNC:16218	DEFB129	negative	negative	negative	negative
HGNC:18107	DEFB130A	negative	negative	negative	negative
HGNC:39814	DEFB130B	negative	negative	negative	negative
HGNC:18108	DEFB131A	negative	negative	negative	negative
HGNC:38058	DEFB131B	negative	negative	negative	negative
HGNC:33806	DEFB132	negative	negative	negative	negative
HGNC:32399	DEFB134	negative	negative	negative	negative
HGNC:32400	DEFB135	negative	negative	negative	negative
HGNC:34433	DEFB136	negative	negative	negative	negative
HGNC:13709	DEGS1	-	positive	positive	positive
HGNC:20113	DEGS2	negative	negative	negative	negative
HGNC:2768	DEK	negative	negative	negative	negative
HGNC:28969	DELE1	negative	negative	negative	negative
HGNC:29324	DENND1A	negative	negative	negative	negative
HGNC:28404	DENND1B	negative	negative	negative	negative
HGNC:26225	DENND1C	negative	negative	negative	negative
HGNC:22212	DENND2A	negative	negative	negative	negative
HGNC:11350	DENND2B	negative	negative	negative	negative
HGNC:24748	DENND2C	negative	negative	negative	negative
HGNC:26192	DENND2D	negative	negative	negative	negative
HGNC:29134	DENND3	uknown	uknown	uknown	uknown
HGNC:24321	DENND4A	negative	negative	negative	negative
HGNC:29044	DENND4B	negative	negative	negative	negative
HGNC:26079	DENND4C	negative	negative	negative	negative
HGNC:19344	DENND5A	uknown	uknown	uknown	uknown
HGNC:28338	DENND5B	negative	negative	negative	negative
HGNC:26635	DENND6A	negative	negative	negative	negative
HGNC:32690	DENND6B	negative	negative	negative	negative
HGNC:31793	DENND10	negative	negative	negative	negative
HGNC:29472	DENND11	negative	negative	negative	negative
HGNC:2769	DENR	uknown	uknown	uknown	uknown
HGNC:22949	DEPDC1	negative	negative	negative	negative
HGNC:24902	DEPDC1B	negative	negative	negative	negative
HGNC:22952	DEPDC4	negative	negative	negative	negative
HGNC:18423	DEPDC5	positive	-	positive	positive
HGNC:29899	DEPDC7	negative	negative	negative	negative
HGNC:23355	DEPP1	negative	negative	negative	negative
HGNC:22953	DEPTOR	negative	negative	negative	negative
HGNC:24269	DERA	negative	negative	negative	negative
HGNC:28454	DERL1	negative	negative	negative	negative
HGNC:17943	DERL2	negative	negative	negative	negative
HGNC:14236	DERL3	negative	negative	negative	negative
HGNC:54084	DERPC	negative	negative	negative	negative
HGNC:2770	DES	uknown	uknown	uknown	uknown
HGNC:24577	DESI1	negative	negative	negative	negative
HGNC:24264	DESI2	uknown	uknown	uknown	uknown
HGNC:25477	DET1	negative	negative	negative	negative
HGNC:26344	DEUP1	negative	negative	negative	negative
HGNC:13267	DEXI	negative	negative	negative	negative
HGNC:2772	DFFA	negative	negative	negative	negative
HGNC:2773	DFFB	negative	negative	negative	negative
HGNC:2843	DGAT1	uknown	uknown	uknown	uknown
HGNC:16940	DGAT2	negative	negative	negative	negative
HGNC:23250	DGAT2L6	negative	negative	negative	negative
HGNC:2845	DGCR2	negative	negative	negative	negative
HGNC:2846	DGCR6	negative	negative	negative	negative
HGNC:18551	DGCR6L	negative	negative	negative	negative
HGNC:2847	DGCR8	uknown	uknown	uknown	uknown
HGNC:2849	DGKA	negative	negative	negative	negative
HGNC:2850	DGKB	negative	negative	negative	negative
HGNC:2851	DGKD	negative	negative	negative	negative
HGNC:2852	DGKE	uknown	uknown	uknown	uknown
HGNC:2853	DGKG	negative	negative	negative	negative
HGNC:2854	DGKH	uknown	uknown	uknown	uknown
HGNC:2855	DGKI	negative	negative	negative	negative
HGNC:32395	DGKK	negative	negative	negative	negative
HGNC:2856	DGKQ	uknown	uknown	uknown	uknown
HGNC:2857	DGKZ	negative	negative	negative	negative
HGNC:20498	DGLUCY	negative	negative	negative	negative
HGNC:2858	DGUOK	uknown	uknown	uknown	uknown
HGNC:2860	DHCR7	-	positive	positive	positive
HGNC:2859	DHCR24	-	positive	positive	positive
HGNC:20603	DHDDS	positive	-	positive	positive
HGNC:17887	DHDH	negative	negative	negative	negative
HGNC:2861	DHFR	-	positive	positive	positive
HGNC:27309	DHFR2	uknown	uknown	uknown	uknown
HGNC:2865	DHH	uknown	uknown	uknown	uknown
HGNC:2867	DHODH	uknown	uknown	uknown	uknown
HGNC:2869	DHPS	-	positive	positive	positive
HGNC:16445	DHRS1	negative	negative	negative	negative
HGNC:18349	DHRS2	negative	negative	negative	negative
HGNC:17693	DHRS3	uknown	uknown	uknown	uknown
HGNC:16985	DHRS4	negative	negative	negative	negative
HGNC:19731	DHRS4L2	negative	negative	negative	negative
HGNC:21524	DHRS7	negative	negative	negative	negative
HGNC:24547	DHRS7B	negative	negative	negative	negative
HGNC:32423	DHRS7C	negative	negative	negative	negative
HGNC:16888	DHRS9	negative	negative	negative	negative
HGNC:28639	DHRS11	negative	negative	negative	negative
HGNC:25832	DHRS12	negative	negative	negative	negative
HGNC:28326	DHRS13	negative	negative	negative	negative
HGNC:18399	DHRSX	negative	negative	negative	negative
HGNC:23537	DHTKD1	-	positive	positive	positive
HGNC:2749	DHX8	negative	negative	negative	negative
HGNC:2750	DHX9	uknown	uknown	uknown	uknown
HGNC:2738	DHX15	negative	negative	negative	negative
HGNC:2739	DHX16	uknown	uknown	uknown	uknown
HGNC:15815	DHX29	negative	negative	negative	negative
HGNC:16716	DHX30	positive	-	positive	positive
HGNC:16717	DHX32	uknown	uknown	uknown	uknown
HGNC:16718	DHX33	negative	negative	negative	negative
HGNC:16719	DHX34	uknown	uknown	uknown	uknown
HGNC:15861	DHX35	negative	negative	negative	negative
HGNC:14410	DHX36	negative	negative	negative	negative
HGNC:17210	DHX37	positive	positive	positive	positive
HGNC:17211	DHX38	uknown	uknown	uknown	uknown
HGNC:18018	DHX40	uknown	uknown	uknown	uknown
HGNC:20086	DHX57	negative	negative	negative	negative
HGNC:29517	DHX58	negative	negative	negative	negative
HGNC:21528	DIABLO	uknown	uknown	uknown	uknown
HGNC:2876	DIAPH1	-	positive	positive	positive
HGNC:2877	DIAPH2	uknown	uknown	uknown	uknown
HGNC:15480	DIAPH3	uknown	uknown	uknown	uknown
HGNC:17098	DICER1	uknown	uknown	uknown	uknown
HGNC:2680	DIDO1	negative	negative	negative	negative
HGNC:30217	DIMT1	negative	negative	negative	negative
HGNC:2883	DIO1	negative	negative	negative	negative
HGNC:2884	DIO2	uknown	uknown	uknown	uknown
